 inst#     actual  predicted error distribution (ID)
  1105        2:1        2:1       0,*1,0 (2275)
  1106        2:1        2:1       0,*1,0 (15209)
  1107        2:1        2:1       0.2,*0.5,0.3 (17881)
  1108        2:1        2:1       0.1,*0.9,0 (11629)
  1109        2:1        2:1       0,*1,0 (6137)
  1110        2:1        2:1       0.1,*0.5,0.4 (10960)
  1111        2:1        2:1       0.1,*0.9,0 (4571)
  1112        2:1        2:1       0.1,*0.9,0 (16982)
  1113        2:1        2:1       0.1,*0.8,0.1 (12626)
  1114        2:1        2:1       0,*1,0 (431)
  1115        2:1        2:1       0.1,*0.7,0.2 (12808)
  1116        2:1        2:1       0.2,*0.8,0 (1468)
  1117        2:1        2:1       0.2,*0.5,0.3 (12707)
  1118        2:1        2:1       0.2,*0.4,0.4 (15422)
  1119        2:1        2:1       0,*0.7,0.3 (15159)
  1120        2:1        2:1       0.1,*0.8,0.1 (16541)
  1121        2:1        2:1       0.1,*0.8,0.1 (18043)
  1122        2:1        2:1       0.1,*0.8,0.1 (455)
  1123        2:1        2:1       0,*1,0 (14809)
  1124        2:1        2:1       0,*1,0 (8066)
  1125        2:1        2:1       0.1,*0.8,0.1 (5705)
  1126        2:1        2:1       0.1,*0.8,0.1 (19530)
  1127        2:1        2:1       0.1,*0.9,0 (16721)
  1128        2:1        2:1       0,*1,0 (19325)
  1129        2:1        2:1       0,*1,0 (18619)
  1130        2:1        2:1       0,*1,0 (19996)
  1131        2:1        2:1       0,*1,0 (19135)
  1132        2:1        2:1       0,*0.6,0.4 (11132)
  1133        2:1        2:1       0.3,*0.7,0 (18907)
  1134        2:1        2:1       0.1,*0.6,0.3 (19214)
  1135        2:1        2:1       0,*0.9,0.1 (8938)
  1136        2:1        2:1       0.2,*0.8,0 (5271)
  1137        2:1        2:1       0.1,*0.9,0 (8246)
  1138        2:1        2:1       0,*0.9,0.1 (5262)
  1139        2:1        2:1       0,*1,0 (3112)
  1140        2:1        2:1       0,*1,0 (1155)
  1141        2:1        2:1       0,*1,0 (20031)
  1142        2:1        2:1       0,*1,0 (1035)
  1143        2:1        2:1       0.1,*0.9,0 (9978)
  1144        2:1        2:1       0,*0.8,0.2 (10217)
  1145        2:1        2:1       0.3,*0.7,0 (3524)
  1146        2:1        2:1       0.1,*0.9,0 (13508)
  1147        2:1        2:1       0,*1,0 (2628)
  1148        2:1        2:1       0,*1,0 (1633)
  1149        2:1        2:1       0.1,*0.7,0.2 (13092)
  1150        2:1        2:1       0,*1,0 (15001)
  1151        2:1        2:1       0.2,*0.7,0.1 (9116)
  1152        2:1        2:1       0.1,*0.9,0 (2310)
  1153        2:1        2:1       0.1,*0.9,0 (6879)
  1154        2:1        2:1       0,*1,0 (8463)
  1155        2:1        2:1       0,*1,0 (15830)
  1156        2:1        2:1       0.1,*0.9,0 (17938)
  1157        2:1        2:1       0.2,*0.7,0.1 (6967)
  1158        2:1        2:1       0,*1,0 (18994)
  1159        2:1        2:1       0.1,*0.8,0.1 (3322)
  1160        2:1        2:1       0.1,*0.8,0.1 (6976)
  1161        2:1        2:1       0,*0.9,0.1 (6792)
  1162        2:1        2:1       0.1,*0.9,0 (3914)
  1163        2:1        2:1       0,*0.9,0.1 (10064)
  1164        2:1        2:1       0.2,*0.8,0 (2328)
  1165        2:1        2:1       0,*1,0 (7152)
  1166        2:1        2:1       0,*1,0 (18282)
  1167        2:1        1:2   +   *0.4,0.3,0.3 (8501)
  1168        2:1        1:2   +   *0.5,0.4,0.1 (10199)
  1169        2:1        2:1       0.1,*0.8,0.1 (13504)
  1170        2:1        2:1       0,*1,0 (18036)
  1171        2:1        2:1       0,*1,0 (5932)
  1172        2:1        2:1       0.3,*0.7,0 (1994)
  1173        2:1        2:1       0,*1,0 (10590)
  1174        2:1        2:1       0.2,*0.7,0.1 (12442)
  1175        2:1        2:1       0.1,*0.9,0 (13465)
  1176        2:1        2:1       0.1,*0.9,0 (5460)
  1177        2:1        2:1       0.1,*0.9,0 (5302)
  1178        2:1        2:1       0.1,*0.9,0 (7314)
  1179        2:1        2:1       0,*0.9,0.1 (16611)
  1180        2:1        2:1       0,*0.9,0.1 (15479)
  1181        2:1        2:1       0,*1,0 (18386)
  1182        2:1        2:1       0.1,*0.8,0.1 (14294)
  1183        2:1        2:1       0,*1,0 (16443)
  1184        2:1        2:1       0,*0.9,0.1 (6437)
  1185        2:1        2:1       0.1,*0.9,0 (7451)
  1186        2:1        2:1       0,*1,0 (15578)
  1187        2:1        2:1       0,*0.7,0.3 (17058)
  1188        2:1        2:1       0.2,*0.8,0 (17113)
  1189        2:1        2:1       0.1,*0.9,0 (16716)
  1190        2:1        2:1       0,*0.9,0.1 (15817)
  1191        2:1        2:1       0.3,*0.5,0.2 (11772)
  1192        2:1        2:1       0.2,*0.8,0 (5233)
  1193        2:1        2:1       0,*1,0 (18432)
  1194        2:1        2:1       0.1,*0.8,0.1 (1366)
  1195        2:1        2:1       0,*0.9,0.1 (9757)
  1196        2:1        2:1       0,*1,0 (5710)
  1197        2:1        2:1       0.2,*0.8,0 (8528)
  1198        2:1        2:1       0,*1,0 (9041)
  1199        2:1        2:1       0,*0.9,0.1 (448)
  1200        2:1        2:1       0.1,*0.8,0.1 (6551)
  1201        2:1        2:1       0.2,*0.8,0 (18729)
  1202        2:1        2:1       0,*1,0 (6372)
  1203        2:1        2:1       0,*0.7,0.3 (17443)
  1204        2:1        2:1       0,*1,0 (9390)
  1205        2:1        2:1       0.1,*0.7,0.2 (15413)
  1206        2:1        2:1       0,*1,0 (11519)
  1207        2:1        2:1       0,*1,0 (5037)
  1208        2:1        2:1       0,*0.9,0.1 (6125)
  1209        2:1        2:1       0,*1,0 (1788)
  1210        2:1        2:1       0,*1,0 (3036)
  1211        2:1        2:1       0,*0.9,0.1 (706)
  1212        2:1        2:1       0,*0.9,0.1 (13996)
  1213        2:1        2:1       0,*1,0 (307)
  1214        2:1        2:1       0,*0.9,0.1 (17204)
  1215        2:1        2:1       0.4,*0.5,0.1 (11623)
  1216        2:1        2:1       0,*1,0 (3831)
  1217        2:1        2:1       0.3,*0.7,0 (18289)
  1218        2:1        2:1       0.1,*0.9,0 (18861)
  1219        2:1        2:1       0,*1,0 (17134)
  1220        2:1        2:1       0,*0.8,0.2 (10939)
  1221        2:1        2:1       0.2,*0.7,0.1 (14091)
  1222        2:1        2:1       0,*0.7,0.3 (9462)
  1223        2:1        2:1       0,*1,0 (4758)
  1224        2:1        2:1       0,*1,0 (16688)
  1225        2:1        2:1       0,*1,0 (15776)
  1226        2:1        2:1       0,*1,0 (999)
  1227        2:1        2:1       0.3,*0.6,0.1 (3539)
  1228        2:1        2:1       0.2,*0.5,0.3 (16389)
  1229        2:1        2:1       0,*0.9,0.1 (2488)
  1230        2:1        2:1       0.2,*0.6,0.2 (2625)
  1231        2:1        2:1       0.1,*0.9,0 (18750)
  1232        2:1        2:1       0,*0.9,0.1 (2732)
  1233        2:1        2:1       0.3,*0.6,0.1 (10681)
  1234        2:1        2:1       0.2,*0.5,0.3 (4083)
  1235        2:1        2:1       0.1,*0.9,0 (72)
  1236        2:1        2:1       0,*1,0 (2002)
  1237        2:1        2:1       0,*0.8,0.2 (9991)
  1238        2:1        2:1       0.1,*0.8,0.1 (9190)
  1239        2:1        2:1       0,*1,0 (19189)
  1240        2:1        2:1       0.2,*0.6,0.2 (11424)
  1241        2:1        2:1       0,*1,0 (11486)
  1242        2:1        1:2   +   *0.4,0.3,0.3 (10515)
  1243        2:1        2:1       0,*0.7,0.3 (5016)
  1244        2:1        2:1       0.1,*0.9,0 (3055)
  1245        2:1        2:1       0.1,*0.9,0 (13166)
  1246        2:1        2:1       0.2,*0.5,0.3 (12049)
  1247        2:1        2:1       0,*1,0 (18872)
  1248        2:1        2:1       0.1,*0.8,0.1 (1535)
  1249        2:1        2:1       0.1,*0.8,0.1 (2189)
  1250        2:1        2:1       0.1,*0.9,0 (15924)
  1251        2:1        2:1       0.1,*0.8,0.1 (9307)
  1252        2:1        2:1       0.1,*0.9,0 (10359)
  1253        2:1        2:1       0,*0.9,0.1 (4237)
  1254        2:1        2:1       0,*0.9,0.1 (18969)
  1255        2:1        2:1       0,*0.6,0.4 (18833)
  1256        2:1        2:1       0.1,*0.8,0.1 (9435)
  1257        2:1        2:1       0.2,*0.6,0.2 (16028)
  1258        2:1        2:1       0,*1,0 (14873)
  1259        2:1        2:1       0,*1,0 (10139)
  1260        2:1        2:1       0.1,*0.9,0 (5548)
  1261        2:1        2:1       0,*1,0 (4910)
  1262        2:1        2:1       0.2,*0.8,0 (17537)
  1263        2:1        2:1       0,*0.9,0.1 (5605)
  1264        2:1        2:1       0,*1,0 (16289)
  1265        2:1        2:1       0.1,*0.9,0 (13866)
  1266        2:1        2:1       0.1,*0.9,0 (3266)
  1267        2:1        2:1       0.2,*0.6,0.2 (3982)
  1268        2:1        2:1       0,*1,0 (5629)
  1269        2:1        2:1       0,*1,0 (8771)
  1270        2:1        2:1       0,*1,0 (2513)
  1271        2:1        2:1       0.2,*0.6,0.2 (1666)
  1272        2:1        2:1       0.3,*0.7,0 (777)
  1273        2:1        2:1       0,*1,0 (6611)
  1274        2:1        2:1       0.1,*0.9,0 (12061)
  1275        2:1        2:1       0,*1,0 (6312)
  1276        2:1        2:1       0,*1,0 (6275)
  1277        2:1        2:1       0,*1,0 (5229)
  1278        2:1        2:1       0.2,*0.7,0.1 (5798)
  1279        2:1        2:1       0,*1,0 (989)
  1280        2:1        2:1       0,*0.9,0.1 (10256)
  1281        2:1        2:1       0,*0.9,0.1 (7926)
  1282        2:1        2:1       0,*1,0 (11060)
  1283        2:1        2:1       0,*1,0 (13999)
  1284        2:1        2:1       0,*1,0 (10720)
  1285        2:1        2:1       0,*1,0 (2151)
  1286        2:1        2:1       0,*1,0 (5709)
  1287        2:1        2:1       0,*0.9,0.1 (12717)
  1288        2:1        2:1       0,*1,0 (17864)
  1289        2:1        2:1       0.1,*0.9,0 (18704)
  1290        2:1        2:1       0.3,*0.7,0 (3447)
  1291        2:1        2:1       0.3,*0.6,0.1 (7735)
  1292        2:1        2:1       0.1,*0.9,0 (2920)
  1293        2:1        2:1       0,*0.9,0.1 (18147)
  1294        2:1        2:1       0,*1,0 (10535)
  1295        2:1        2:1       0,*1,0 (17984)
  1296        2:1        2:1       0,*1,0 (19232)
  1297        2:1        2:1       0.1,*0.9,0 (10488)
  1298        2:1        2:1       0,*0.9,0.1 (14249)
  1299        2:1        2:1       0,*1,0 (493)
  1300        2:1        2:1       0.1,*0.7,0.2 (20081)
  1301        2:1        2:1       0.2,*0.8,0 (2555)
  1302        2:1        2:1       0.2,*0.8,0 (6010)
  1303        2:1        2:1       0,*1,0 (13180)
  1304        2:1        2:1       0.1,*0.9,0 (1922)
  1305        2:1        2:1       0,*1,0 (3191)
  1306        2:1        2:1       0,*0.9,0.1 (19468)
  1307        2:1        2:1       0.1,*0.9,0 (12715)
  1308        2:1        2:1       0,*1,0 (19765)
  1309        2:1        2:1       0.1,*0.9,0 (16331)
  1310        2:1        2:1       0,*0.9,0.1 (18801)
  1311        2:1        2:1       0.1,*0.9,0 (11393)
  1312        2:1        2:1       0.3,*0.6,0.1 (11635)
  1313        2:1        2:1       0.3,*0.4,0.3 (2507)
  1314        2:1        2:1       0,*1,0 (10051)
  1315        2:1        2:1       0.1,*0.8,0.1 (13226)
  1316        2:1        2:1       0.2,*0.8,0 (7840)
  1317        2:1        2:1       0.2,*0.8,0 (429)
  1318        2:1        2:1       0.1,*0.8,0.1 (260)
  1319        2:1        1:2   +   *0.7,0.2,0.1 (13779)
  1320        2:1        2:1       0,*0.8,0.2 (357)
  1321        2:1        2:1       0,*1,0 (11491)
  1322        2:1        2:1       0.1,*0.8,0.1 (17399)
  1323        2:1        2:1       0.1,*0.7,0.2 (19888)
  1324        2:1        2:1       0,*1,0 (13315)
  1325        2:1        2:1       0.1,*0.8,0.1 (12222)
  1326        2:1        2:1       0,*0.9,0.1 (8221)
  1327        2:1        2:1       0,*1,0 (8757)
  1328        2:1        2:1       0,*1,0 (7816)
  1329        2:1        2:1       0,*0.9,0.1 (13912)
  1330        2:1        2:1       0,*0.9,0.1 (10774)
  1331        2:1        2:1       0,*0.7,0.3 (15159)
  1332        2:1        2:1       0,*0.9,0.1 (8414)
  1333        2:1        2:1       0,*0.9,0.1 (19976)
  1334        2:1        2:1       0.1,*0.9,0 (14130)
  1335        2:1        2:1       0.2,*0.6,0.2 (11568)
  1336        2:1        2:1       0.1,*0.9,0 (10179)
  1337        2:1        2:1       0,*1,0 (16345)
  1338        2:1        3:0   +   0.1,0,*0.9 (9234)
  1339        2:1        2:1       0.1,*0.9,0 (12900)
  1340        2:1        2:1       0,*0.9,0.1 (14409)
  1341        2:1        2:1       0.3,*0.5,0.2 (17298)
  1342        2:1        2:1       0.1,*0.9,0 (12621)
  1343        2:1        2:1       0.1,*0.6,0.3 (2336)
  1344        2:1        2:1       0.1,*0.9,0 (20122)
  1345        2:1        2:1       0,*1,0 (6934)
  1346        2:1        2:1       0,*1,0 (15673)
  1347        2:1        2:1       0,*1,0 (17969)
  1348        2:1        2:1       0,*1,0 (5157)
  1349        2:1        2:1       0.1,*0.9,0 (11084)
  1350        2:1        2:1       0.4,*0.6,0 (8675)
  1351        2:1        2:1       0.1,*0.8,0.1 (9632)
  1352        2:1        2:1       0,*1,0 (18919)
  1353        2:1        2:1       0,*1,0 (16738)
  1354        2:1        2:1       0.1,*0.9,0 (18928)
  1355        2:1        2:1       0.1,*0.9,0 (11445)
  1356        2:1        2:1       0,*1,0 (16201)
  1357        2:1        2:1       0.1,*0.9,0 (5119)
  1358        2:1        2:1       0,*1,0 (18095)
  1359        2:1        2:1       0,*0.7,0.3 (16874)
  1360        2:1        2:1       0.3,*0.4,0.3 (19513)
  1361        2:1        2:1       0,*1,0 (16658)
  1362        2:1        2:1       0.2,*0.5,0.3 (11690)
  1363        2:1        2:1       0,*1,0 (8587)
  1364        2:1        2:1       0,*1,0 (5147)
  1365        2:1        2:1       0,*1,0 (6033)
  1366        2:1        2:1       0.2,*0.7,0.1 (3633)
  1367        2:1        2:1       0,*1,0 (15831)
  1368        2:1        2:1       0,*1,0 (9653)
  1369        2:1        2:1       0.1,*0.9,0 (14527)
  1370        2:1        2:1       0,*1,0 (10404)
  1371        2:1        2:1       0,*1,0 (9639)
  1372        2:1        2:1       0.1,*0.9,0 (9311)
  1373        2:1        2:1       0,*0.8,0.2 (10069)
  1374        2:1        2:1       0.1,*0.7,0.2 (14307)
  1375        2:1        2:1       0,*1,0 (3765)
  1376        2:1        2:1       0.1,*0.6,0.3 (13586)
  1377        2:1        2:1       0.2,*0.8,0 (18695)
  1378        2:1        2:1       0,*1,0 (6381)
  1379        2:1        2:1       0,*1,0 (13350)
  1380        2:1        2:1       0,*0.9,0.1 (12159)
  1381        2:1        2:1       0.2,*0.6,0.2 (18466)
  1382        2:1        2:1       0,*0.7,0.3 (6270)
  1383        2:1        2:1       0.1,*0.8,0.1 (5352)
  1384        2:1        2:1       0.1,*0.9,0 (10838)
  1385        2:1        2:1       0.3,*0.7,0 (3524)
  1386        2:1        2:1       0,*1,0 (16303)
  1387        2:1        2:1       0.1,*0.8,0.1 (15246)
  1388        2:1        2:1       0.1,*0.8,0.1 (8450)
  1389        2:1        2:1       0.1,*0.9,0 (4106)
  1390        2:1        2:1       0.1,*0.9,0 (9748)
  1391        2:1        2:1       0,*1,0 (13999)
  1392        2:1        2:1       0,*0.9,0.1 (1622)
  1393        2:1        2:1       0,*1,0 (8767)
  1394        2:1        2:1       0.1,*0.9,0 (12634)
  1395        2:1        2:1       0,*0.9,0.1 (7691)
  1396        2:1        2:1       0,*1,0 (11734)
  1397        2:1        2:1       0,*0.9,0.1 (13848)
  1398        2:1        2:1       0.3,*0.7,0 (15174)
  1399        2:1        2:1       0.4,*0.6,0 (14627)
  1400        2:1        2:1       0,*1,0 (14788)
  1401        2:1        2:1       0,*0.8,0.2 (5054)
  1402        2:1        2:1       0,*0.8,0.2 (13964)
  1403        2:1        2:1       0.1,*0.9,0 (12483)
  1404        2:1        3:0   +   0,0.3,*0.7 (13766)
  1405        2:1        2:1       0,*0.9,0.1 (9757)
  1406        2:1        2:1       0.1,*0.9,0 (17127)
  1407        2:1        2:1       0.3,*0.7,0 (15363)
  1408        2:1        2:1       0,*1,0 (5338)
  1409        2:1        2:1       0,*0.9,0.1 (13760)
  1410        2:1        2:1       0.2,*0.6,0.2 (6911)
  1411        2:1        2:1       0.3,*0.6,0.1 (11634)
  1412        2:1        2:1       0.2,*0.7,0.1 (17574)
  1413        2:1        2:1       0,*1,0 (9088)
  1414        2:1        2:1       0.2,*0.8,0 (4187)
  1415        2:1        2:1       0,*1,0 (1420)
  1416        2:1        2:1       0.1,*0.9,0 (17119)
  1417        2:1        2:1       0.2,*0.8,0 (8734)
  1418        2:1        2:1       0,*1,0 (8976)
  1419        2:1        2:1       0.3,*0.6,0.1 (12294)
  1420        2:1        2:1       0,*1,0 (4302)
  1421        2:1        2:1       0.1,*0.8,0.1 (5352)
  1422        2:1        2:1       0,*1,0 (2500)
  1423        2:1        2:1       0,*0.8,0.2 (19963)
  1424        2:1        2:1       0,*1,0 (8332)
  1425        2:1        1:2   +   *0.7,0.1,0.2 (14512)
  1426        2:1        2:1       0.2,*0.8,0 (15824)
  1427        2:1        2:1       0,*1,0 (10831)
